Wurtzite ZnO (type1=Zn q=+2, type2=O q=-2)
2771 1 2.0000 8.123750 12.194648 137.982850
2772 1 2.0000 6.499000 15.008798 137.982850
2773 2 -2.0000 6.499000 11.256598 137.368436
2774 2 -2.0000 8.123750 14.070748 137.368436
2775 2 -2.0000 8.123750 12.194648 139.971886
2776 2 -2.0000 6.499000 15.008798 139.971886
2777 1 2.0000 6.499000 11.256598 140.586300
2778 1 2.0000 8.123750 14.070748 140.586300
2779 1 2.0000 8.123750 12.194648 143.189750
2780 1 2.0000 6.499000 15.008798 143.189750
2781 2 -2.0000 6.499000 11.256598 142.575336
2782 2 -2.0000 8.123750 14.070748 142.575336
2783 2 -2.0000 8.123750 12.194648 145.178786
2784 2 -2.0000 6.499000 15.008798 145.178786
2785 1 2.0000 6.499000 11.256598 145.793200
2786 1 2.0000 8.123750 14.070748 145.793200
2787 1 2.0000 8.123750 12.194648 148.396650
2788 1 2.0000 6.499000 15.008798 148.396650
2789 2 -2.0000 6.499000 11.256598 147.782236
2790 2 -2.0000 8.123750 14.070748 147.782236
2791 2 -2.0000 8.123750 12.194648 150.385686
2792 2 -2.0000 6.499000 15.008798 150.385686
2793 1 2.0000 6.499000 11.256598 151.000100
2794 1 2.0000 8.123750 14.070748 151.000100
2795 1 2.0000 8.123750 12.194648 153.603550
2796 1 2.0000 6.499000 15.008798 153.603550
2797 2 -2.0000 6.499000 11.256598 152.989136
2798 2 -2.0000 8.123750 14.070748 152.989136
2799 2 -2.0000 8.123750 12.194648 155.592586
2800 2 -2.0000 6.499000 15.008798 155.592586
2801 1 2.0000 6.499000 11.256598 156.207000
2802 1 2.0000 8.123750 14.070748 156.207000
2803 1 2.0000 8.123750 12.194648 158.810450
2804 1 2.0000 6.499000 15.008798 158.810450
2805 2 -2.0000 6.499000 11.256598 158.196036
2806 2 -2.0000 8.123750 14.070748 158.196036
2807 2 -2.0000 8.123750 12.194648 160.799486
2808 2 -2.0000 6.499000 15.008798 160.799486
2809 1 2.0000 6.499000 11.256598 161.413900
2810 1 2.0000 8.123750 14.070748 161.413900
2811 1 2.0000 8.123750 12.194648 164.017350
2812 1 2.0000 6.499000 15.008798 164.017350
2813 2 -2.0000 6.499000 11.256598 163.402936
2814 2 -2.0000 8.123750 14.070748 163.402936
2815 2 -2.0000 8.123750 12.194648 166.006386
2816 2 -2.0000 6.499000 15.008798 166.006386
2817 1 2.0000 6.499000 11.256598 166.620800
2818 1 2.0000 8.123750 14.070748 166.620800
2819 1 2.0000 8.123750 12.194648 169.224250
2820 1 2.0000 6.499000 15.008798 169.224250
2821 2 -2.0000 6.499000 11.256598 168.609836
2822 2 -2.0000 8.123750 14.070748 168.609836
2823 2 -2.0000 8.123750 12.194648 171.213286
2824 2 -2.0000 6.499000 15.008798 171.213286
2825 1 2.0000 6.499000 11.256598 171.827700
2826 1 2.0000 8.123750 14.070748 171.827700
2827 1 2.0000 8.123750 12.194648 174.431150
2828 1 2.0000 6.499000 15.008798 174.431150
2829 2 -2.0000 6.499000 11.256598 173.816736
2830 2 -2.0000 8.123750 14.070748 173.816736
2831 2 -2.0000 8.123750 12.194648 176.420186
2832 2 -2.0000 6.499000 15.008798 176.420186
2833 1 2.0000 6.499000 11.256598 177.034600
2834 1 2.0000 8.123750 14.070748 177.034600
2835 1 2.0000 8.123750 12.194648 179.638050
2836 1 2.0000 6.499000 15.008798 179.638050
2837 2 -2.0000 6.499000 11.256598 179.023636
2838 2 -2.0000 8.123750 14.070748 179.023636
2839 2 -2.0000 8.123750 12.194648 181.627086
2840 2 -2.0000 6.499000 15.008798 181.627086
2841 1 2.0000 6.499000 11.256598 182.241500
2842 1 2.0000 8.123750 14.070748 182.241500
2843 1 2.0000 8.123750 12.194648 184.844950
2844 1 2.0000 6.499000 15.008798 184.844950
2845 2 -2.0000 6.499000 11.256598 184.230536
2846 2 -2.0000 8.123750 14.070748 184.230536
2847 2 -2.0000 8.123750 12.194648 186.833986
2848 2 -2.0000 6.499000 15.008798 186.833986
2849 1 2.0000 6.499000 11.256598 187.448400
2850 1 2.0000 8.123750 14.070748 187.448400
2851 1 2.0000 8.123750 12.194648 190.051850
2852 1 2.0000 6.499000 15.008798 190.051850
2853 2 -2.0000 6.499000 11.256598 189.437436
2854 2 -2.0000 8.123750 14.070748 189.437436
2855 2 -2.0000 8.123750 12.194648 192.040886
2856 2 -2.0000 6.499000 15.008798 192.040886
2857 1 2.0000 6.499000 11.256598 192.655300
2858 1 2.0000 8.123750 14.070748 192.655300
2859 1 2.0000 8.123750 12.194648 195.258750
2860 1 2.0000 6.499000 15.008798 195.258750
2861 2 -2.0000 6.499000 11.256598 194.644336
2862 2 -2.0000 8.123750 14.070748 194.644336
2863 2 -2.0000 8.123750 12.194648 197.247786
2864 2 -2.0000 6.499000 15.008798 197.247786
2865 1 2.0000 6.499000 11.256598 197.862200
2866 1 2.0000 8.123750 14.070748 197.862200
2867 1 2.0000 8.123750 12.194648 200.465650
2868 1 2.0000 6.499000 15.008798 200.465650
2869 2 -2.0000 6.499000 11.256598 199.851236
2870 2 -2.0000 8.123750 14.070748 199.851236
2871 2 -2.0000 8.123750 12.194648 202.454686
2872 2 -2.0000 6.499000 15.008798 202.454686
2873 1 2.0000 6.499000 11.256598 203.069100
2874 1 2.0000 8.123750 14.070748 203.069100
2875 1 2.0000 8.123750 12.194648 205.672550
2876 1 2.0000 6.499000 15.008798 205.672550
2877 2 -2.0000 6.499000 11.256598 205.058136
2878 2 -2.0000 8.123750 14.070748 205.058136
2879 2 -2.0000 8.123750 12.194648 207.661586
2880 2 -2.0000 6.499000 15.008798 207.661586
2881 1 2.0000 9.748500 0.000000 0.000000
2882 1 2.0000 11.373250 2.814150 0.000000
2883 1 2.0000 11.373250 0.938050 2.603450
2884 1 2.0000 9.748500 3.752199 2.603450
2885 2 -2.0000 9.748500 0.000000 1.989036
2886 2 -2.0000 11.373250 2.814150 1.989036
2887 2 -2.0000 11.373250 0.938050 4.592486
2888 2 -2.0000 9.748500 3.752199 4.592486
2889 1 2.0000 9.748500 0.000000 5.206900
2890 1 2.0000 11.373250 2.814150 5.206900
2891 1 2.0000 11.373250 0.938050 7.810350
2892 1 2.0000 9.748500 3.752199 7.810350
2893 2 -2.0000 9.748500 0.000000 7.195936
2894 2 -2.0000 11.373250 2.814150 7.195936
2895 2 -2.0000 11.373250 0.938050 9.799386
2896 2 -2.0000 9.748500 3.752199 9.799386
2897 1 2.0000 9.748500 0.000000 10.413800
2898 1 2.0000 11.373250 2.814150 10.413800
2899 1 2.0000 11.373250 0.938050 13.017250
2900 1 2.0000 9.748500 3.752199 13.017250
2901 2 -2.0000 9.748500 0.000000 12.402836
2902 2 -2.0000 11.373250 2.814150 12.402836
2903 2 -2.0000 11.373250 0.938050 15.006286
2904 2 -2.0000 9.748500 3.752199 15.006286
2905 1 2.0000 9.748500 0.000000 15.620700
2906 1 2.0000 11.373250 2.814150 15.620700
2907 1 2.0000 11.373250 0.938050 18.224150
2908 1 2.0000 9.748500 3.752199 18.224150
2909 2 -2.0000 9.748500 0.000000 17.609736
2910 2 -2.0000 11.373250 2.814150 17.609736
2911 2 -2.0000 11.373250 0.938050 20.213186
2912 2 -2.0000 9.748500 3.752199 20.213186
2913 1 2.0000 9.748500 0.000000 20.827600
2914 1 2.0000 11.373250 2.814150 20.827600
2915 1 2.0000 11.373250 0.938050 23.431050
2916 1 2.0000 9.748500 3.752199 23.431050
2917 2 -2.0000 9.748500 0.000000 22.816636
2918 2 -2.0000 11.373250 2.814150 22.816636
2919 2 -2.0000 11.373250 0.938050 25.420086
2920 2 -2.0000 9.748500 3.752199 25.420086
2921 1 2.0000 9.748500 0.000000 26.034500
2922 1 2.0000 11.373250 2.814150 26.034500
2923 1 2.0000 11.373250 0.938050 28.637950
2924 1 2.0000 9.748500 3.752199 28.637950
2925 2 -2.0000 9.748500 0.000000 28.023536
2926 2 -2.0000 11.373250 2.814150 28.023536
2927 2 -2.0000 11.373250 0.938050 30.626986
2928 2 -2.0000 9.748500 3.752199 30.626986
2929 1 2.0000 9.748500 0.000000 31.241400
2930 1 2.0000 11.373250 2.814150 31.241400
2931 1 2.0000 11.373250 0.938050 33.844850
2932 1 2.0000 9.748500 3.752199 33.844850
2933 2 -2.0000 9.748500 0.000000 33.230436
2934 2 -2.0000 11.373250 2.814150 33.230436
2935 2 -2.0000 11.373250 0.938050 35.833886
2936 2 -2.0000 9.748500 3.752199 35.833886
2937 1 2.0000 9.748500 0.000000 36.448300
2938 1 2.0000 11.373250 2.814150 36.448300
2939 1 2.0000 11.373250 0.938050 39.051750
2940 1 2.0000 9.748500 3.752199 39.051750
2941 2 -2.0000 9.748500 0.000000 38.437336
2942 2 -2.0000 11.373250 2.814150 38.437336
2943 2 -2.0000 11.373250 0.938050 41.040786
2944 2 -2.0000 9.748500 3.752199 41.040786
2945 1 2.0000 9.748500 0.000000 41.655200
2946 1 2.0000 11.373250 2.814150 41.655200
2947 1 2.0000 11.373250 0.938050 44.258650
2948 1 2.0000 9.748500 3.752199 44.258650
2949 2 -2.0000 9.748500 0.000000 43.644236
2950 2 -2.0000 11.373250 2.814150 43.644236
2951 2 -2.0000 11.373250 0.938050 46.247686
2952 2 -2.0000 9.748500 3.752199 46.247686
2953 1 2.0000 9.748500 0.000000 46.862100
2954 1 2.0000 11.373250 2.814150 46.862100
2955 1 2.0000 11.373250 0.938050 49.465550
2956 1 2.0000 9.748500 3.752199 49.465550
2957 2 -2.0000 9.748500 0.000000 48.851136
2958 2 -2.0000 11.373250 2.814150 48.851136
2959 2 -2.0000 11.373250 0.938050 51.454586
2960 2 -2.0000 9.748500 3.752199 51.454586
2961 1 2.0000 9.748500 0.000000 52.069000
2962 1 2.0000 11.373250 2.814150 52.069000
2963 1 2.0000 11.373250 0.938050 54.672450
2964 1 2.0000 9.748500 3.752199 54.672450
2965 2 -2.0000 9.748500 0.000000 54.058036
2966 2 -2.0000 11.373250 2.814150 54.058036
2967 2 -2.0000 11.373250 0.938050 56.661486
2968 2 -2.0000 9.748500 3.752199 56.661486
2969 1 2.0000 9.748500 0.000000 57.275900
2970 1 2.0000 11.373250 2.814150 57.275900
2971 1 2.0000 11.373250 0.938050 59.879350
2972 1 2.0000 9.748500 3.752199 59.879350
2973 2 -2.0000 9.748500 0.000000 59.264936
2974 2 -2.0000 11.373250 2.814150 59.264936
2975 2 -2.0000 11.373250 0.938050 61.868386
2976 2 -2.0000 9.748500 3.752199 61.868386
2977 1 2.0000 9.748500 0.000000 62.482800
2978 1 2.0000 11.373250 2.814150 62.482800
2979 1 2.0000 11.373250 0.938050 65.086250
2980 1 2.0000 9.748500 3.752199 65.086250
2981 2 -2.0000 9.748500 0.000000 64.471836
2982 2 -2.0000 11.373250 2.814150 64.471836
2983 2 -2.0000 11.373250 0.938050 67.075286
2984 2 -2.0000 9.748500 3.752199 67.075286
2985 1 2.0000 9.748500 0.000000 67.689700
2986 1 2.0000 11.373250 2.814150 67.689700
2987 1 2.0000 11.373250 0.938050 70.293150
2988 1 2.0000 9.748500 3.752199 70.293150
2989 2 -2.0000 9.748500 0.000000 69.678736
2990 2 -2.0000 11.373250 2.814150 69.678736
2991 2 -2.0000 11.373250 0.938050 72.282186
2992 2 -2.0000 9.748500 3.752199 72.282186
2993 1 2.0000 9.748500 0.000000 72.896600
2994 1 2.0000 11.373250 2.814150 72.896600
2995 1 2.0000 11.373250 0.938050 75.500050
2996 1 2.0000 9.748500 3.752199 75.500050
2997 2 -2.0000 9.748500 0.000000 74.885636
2998 2 -2.0000 11.373250 2.814150 74.885636
2999 2 -2.0000 11.373250 0.938050 77.489086
3000 2 -2.0000 9.748500 3.752199 77.489086
3001 1 2.0000 9.748500 0.000000 78.103500
3002 1 2.0000 11.373250 2.814150 78.103500
3003 1 2.0000 11.373250 0.938050 80.706950
3004 1 2.0000 9.748500 3.752199 80.706950
3005 2 -2.0000 9.748500 0.000000 80.092536
3006 2 -2.0000 11.373250 2.814150 80.092536
3007 2 -2.0000 11.373250 0.938050 82.695986
3008 2 -2.0000 9.748500 3.752199 82.695986
3009 1 2.0000 9.748500 0.000000 83.310400
3010 1 2.0000 11.373250 2.814150 83.310400
3011 1 2.0000 11.373250 0.938050 85.913850
3012 1 2.0000 9.748500 3.752199 85.913850
3013 2 -2.0000 9.748500 0.000000 85.299436
3014 2 -2.0000 11.373250 2.814150 85.299436
3015 2 -2.0000 11.373250 0.938050 87.902886
3016 2 -2.0000 9.748500 3.752199 87.902886
3017 1 2.0000 9.748500 0.000000 88.517300
3018 1 2.0000 11.373250 2.814150 88.517300
3019 1 2.0000 11.373250 0.938050 91.120750
3020 1 2.0000 9.748500 3.752199 91.120750
3021 2 -2.0000 9.748500 0.000000 90.506336
3022 2 -2.0000 11.373250 2.814150 90.506336
3023 2 -2.0000 11.373250 0.938050 93.109786
3024 2 -2.0000 9.748500 3.752199 93.109786
3025 1 2.0000 9.748500 0.000000 93.724200
3026 1 2.0000 11.373250 2.814150 93.724200
3027 1 2.0000 11.373250 0.938050 96.327650
3028 1 2.0000 9.748500 3.752199 96.327650
3029 2 -2.0000 9.748500 0.000000 95.713236
3030 2 -2.0000 11.373250 2.814150 95.713236
3031 2 -2.0000 11.373250 0.938050 98.316686
3032 2 -2.0000 9.748500 3.752199 98.316686
3033 1 2.0000 9.748500 0.000000 98.931100
3034 1 2.0000 11.373250 2.814150 98.931100
3035 1 2.0000 11.373250 0.938050 101.534550
3036 1 2.0000 9.748500 3.752199 101.534550
3037 2 -2.0000 9.748500 0.000000 100.920136
3038 2 -2.0000 11.373250 2.814150 100.920136
3039 2 -2.0000 11.373250 0.938050 103.523586
3040 2 -2.0000 9.748500 3.752199 103.523586
3041 1 2.0000 9.748500 0.000000 104.138000
3042 1 2.0000 11.373250 2.814150 104.138000
3043 1 2.0000 11.373250 0.938050 106.741450
3044 1 2.0000 9.748500 3.752199 106.741450
3045 2 -2.0000 9.748500 0.000000 106.127036
3046 2 -2.0000 11.373250 2.814150 106.127036
3047 2 -2.0000 11.373250 0.938050 108.730486
3048 2 -2.0000 9.748500 3.752199 108.730486
3049 1 2.0000 9.748500 0.000000 109.344900
3050 1 2.0000 11.373250 2.814150 109.344900
3051 1 2.0000 11.373250 0.938050 111.948350
3052 1 2.0000 9.748500 3.752199 111.948350
3053 2 -2.0000 9.748500 0.000000 111.333936
3054 2 -2.0000 11.373250 2.814150 111.333936
3055 2 -2.0000 11.373250 0.938050 113.937386
3056 2 -2.0000 9.748500 3.752199 113.937386
3057 1 2.0000 9.748500 0.000000 114.551800
3058 1 2.0000 11.373250 2.814150 114.551800
3059 1 2.0000 11.373250 0.938050 117.155250
3060 1 2.0000 9.748500 3.752199 117.155250
3061 2 -2.0000 9.748500 0.000000 116.540836
3062 2 -2.0000 11.373250 2.814150 116.540836
3063 2 -2.0000 11.373250 0.938050 119.144286
3064 2 -2.0000 9.748500 3.752199 119.144286
3065 1 2.0000 9.748500 0.000000 119.758700
3066 1 2.0000 11.373250 2.814150 119.758700
3067 1 2.0000 11.373250 0.938050 122.362150
3068 1 2.0000 9.748500 3.752199 122.362150
3069 2 -2.0000 9.748500 0.000000 121.747736
3070 2 -2.0000 11.373250 2.814150 121.747736
3071 2 -2.0000 11.373250 0.938050 124.351186
3072 2 -2.0000 9.748500 3.752199 124.351186
3073 1 2.0000 9.748500 0.000000 124.965600
3074 1 2.0000 11.373250 2.814150 124.965600
3075 1 2.0000 11.373250 0.938050 127.569050
3076 1 2.0000 9.748500 3.752199 127.569050
3077 2 -2.0000 9.748500 0.000000 126.954636
3078 2 -2.0000 11.373250 2.814150 126.954636
3079 2 -2.0000 11.373250 0.938050 129.558086
3080 2 -2.0000 9.748500 3.752199 129.558086
3081 1 2.0000 9.748500 0.000000 130.172500
3082 1 2.0000 11.373250 2.814150 130.172500
3083 1 2.0000 11.373250 0.938050 132.775950
3084 1 2.0000 9.748500 3.752199 132.775950
3085 2 -2.0000 9.748500 0.000000 132.161536
3086 2 -2.0000 11.373250 2.814150 132.161536
3087 2 -2.0000 11.373250 0.938050 134.764986
3088 2 -2.0000 9.748500 3.752199 134.764986
3089 1 2.0000 9.748500 0.000000 135.379400
3090 1 2.0000 11.373250 2.814150 135.379400
3091 1 2.0000 11.373250 0.938050 137.982850
3092 1 2.0000 9.748500 3.752199 137.982850
3093 2 -2.0000 9.748500 0.000000 137.368436
3094 2 -2.0000 11.373250 2.814150 137.368436
3095 2 -2.0000 11.373250 0.938050 139.971886
3096 2 -2.0000 9.748500 3.752199 139.971886
3097 1 2.0000 9.748500 0.000000 140.586300
3098 1 2.0000 11.373250 2.814150 140.586300
3099 1 2.0000 11.373250 0.938050 143.189750
3100 1 2.0000 9.748500 3.752199 143.189750
3101 2 -2.0000 9.748500 0.000000 142.575336
3102 2 -2.0000 11.373250 2.814150 142.575336
3103 2 -2.0000 11.373250 0.938050 145.178786
3104 2 -2.0000 9.748500 3.752199 145.178786
3105 1 2.0000 9.748500 0.000000 145.793200
3106 1 2.0000 11.373250 2.814150 145.793200
3107 1 2.0000 11.373250 0.938050 148.396650
3108 1 2.0000 9.748500 3.752199 148.396650
3109 2 -2.0000 9.748500 0.000000 147.782236
3110 2 -2.0000 11.373250 2.814150 147.782236
3111 2 -2.0000 11.373250 0.938050 150.385686
3112 2 -2.0000 9.748500 3.752199 150.385686
3113 1 2.0000 9.748500 0.000000 151.000100
3114 1 2.0000 11.373250 2.814150 151.000100
3115 1 2.0000 11.373250 0.938050 153.603550
3116 1 2.0000 9.748500 3.752199 153.603550
3117 2 -2.0000 9.748500 0.000000 152.989136
3118 2 -2.0000 11.373250 2.814150 152.989136
3119 2 -2.0000 11.373250 0.938050 155.592586
3120 2 -2.0000 9.748500 3.752199 155.592586
3121 1 2.0000 9.748500 0.000000 156.207000
3122 1 2.0000 11.373250 2.814150 156.207000
3123 1 2.0000 11.373250 0.938050 158.810450
3124 1 2.0000 9.748500 3.752199 158.810450
3125 2 -2.0000 9.748500 0.000000 158.196036
3126 2 -2.0000 11.373250 2.814150 158.196036
3127 2 -2.0000 11.373250 0.938050 160.799486
3128 2 -2.0000 9.748500 3.752199 160.799486
3129 1 2.0000 9.748500 0.000000 161.413900
3130 1 2.0000 11.373250 2.814150 161.413900
3131 1 2.0000 11.373250 0.938050 164.017350
3132 1 2.0000 9.748500 3.752199 164.017350
3133 2 -2.0000 9.748500 0.000000 163.402936
3134 2 -2.0000 11.373250 2.814150 163.402936
3135 2 -2.0000 11.373250 0.938050 166.006386
3136 2 -2.0000 9.748500 3.752199 166.006386
3137 1 2.0000 9.748500 0.000000 166.620800
3138 1 2.0000 11.373250 2.814150 166.620800
3139 1 2.0000 11.373250 0.938050 169.224250
3140 1 2.0000 9.748500 3.752199 169.224250
3141 2 -2.0000 9.748500 0.000000 168.609836
3142 2 -2.0000 11.373250 2.814150 168.609836
3143 2 -2.0000 11.373250 0.938050 171.213286
3144 2 -2.0000 9.748500 3.752199 171.213286
3145 1 2.0000 9.748500 0.000000 171.827700
3146 1 2.0000 11.373250 2.814150 171.827700
3147 1 2.0000 11.373250 0.938050 174.431150
3148 1 2.0000 9.748500 3.752199 174.431150
3149 2 -2.0000 9.748500 0.000000 173.816736
3150 2 -2.0000 11.373250 2.814150 173.816736
3151 2 -2.0000 11.373250 0.938050 176.420186
3152 2 -2.0000 9.748500 3.752199 176.420186
3153 1 2.0000 9.748500 0.000000 177.034600
3154 1 2.0000 11.373250 2.814150 177.034600
3155 1 2.0000 11.373250 0.938050 179.638050
3156 1 2.0000 9.748500 3.752199 179.638050
3157 2 -2.0000 9.748500 0.000000 179.023636
3158 2 -2.0000 11.373250 2.814150 179.023636
3159 2 -2.0000 11.373250 0.938050 181.627086
3160 2 -2.0000 9.748500 3.752199 181.627086
3161 1 2.0000 9.748500 0.000000 182.241500
3162 1 2.0000 11.373250 2.814150 182.241500
3163 1 2.0000 11.373250 0.938050 184.844950
3164 1 2.0000 9.748500 3.752199 184.844950
3165 2 -2.0000 9.748500 0.000000 184.230536
3166 2 -2.0000 11.373250 2.814150 184.230536
3167 2 -2.0000 11.373250 0.938050 186.833986
3168 2 -2.0000 9.748500 3.752199 186.833986
3169 1 2.0000 9.748500 0.000000 187.448400
3170 1 2.0000 11.373250 2.814150 187.448400
3171 1 2.0000 11.373250 0.938050 190.051850
3172 1 2.0000 9.748500 3.752199 190.051850
3173 2 -2.0000 9.748500 0.000000 189.437436
3174 2 -2.0000 11.373250 2.814150 189.437436
3175 2 -2.0000 11.373250 0.938050 192.040886
3176 2 -2.0000 9.748500 3.752199 192.040886
3177 1 2.0000 9.748500 0.000000 192.655300
3178 1 2.0000 11.373250 2.814150 192.655300
3179 1 2.0000 11.373250 0.938050 195.258750
3180 1 2.0000 9.748500 3.752199 195.258750
3181 2 -2.0000 9.748500 0.000000 194.644336
3182 2 -2.0000 11.373250 2.814150 194.644336
3183 2 -2.0000 11.373250 0.938050 197.247786
3184 2 -2.0000 9.748500 3.752199 197.247786
3185 1 2.0000 9.748500 0.000000 197.862200
3186 1 2.0000 11.373250 2.814150 197.862200
3187 1 2.0000 11.373250 0.938050 200.465650
3188 1 2.0000 9.748500 3.752199 200.465650
3189 2 -2.0000 9.748500 0.000000 199.851236
3190 2 -2.0000 11.373250 2.814150 199.851236
3191 2 -2.0000 11.373250 0.938050 202.454686
3192 2 -2.0000 9.748500 3.752199 202.454686
3193 1 2.0000 9.748500 0.000000 203.069100
3194 1 2.0000 11.373250 2.814150 203.069100
3195 1 2.0000 11.373250 0.938050 205.672550
3196 1 2.0000 9.748500 3.752199 205.672550
3197 2 -2.0000 9.748500 0.000000 205.058136
3198 2 -2.0000 11.373250 2.814150 205.058136
3199 2 -2.0000 11.373250 0.938050 207.661586
3200 2 -2.0000 9.748500 3.752199 207.661586
3201 1 2.0000 9.748500 5.628299 0.000000
3202 1 2.0000 11.373250 8.442449 0.000000
3203 1 2.0000 11.373250 6.566349 2.603450
3204 1 2.0000 9.748500 9.380498 2.603450
3205 2 -2.0000 9.748500 5.628299 1.989036
3206 2 -2.0000 11.373250 8.442449 1.989036
3207 2 -2.0000 11.373250 6.566349 4.592486
3208 2 -2.0000 9.748500 9.380498 4.592486
3209 1 2.0000 9.748500 5.628299 5.206900
3210 1 2.0000 11.373250 8.442449 5.206900
3211 1 2.0000 11.373250 6.566349 7.810350
3212 1 2.0000 9.748500 9.380498 7.810350
3213 2 -2.0000 9.748500 5.628299 7.195936
3214 2 -2.0000 11.373250 8.442449 7.195936
3215 2 -2.0000 11.373250 6.566349 9.799386
3216 2 -2.0000 9.748500 9.380498 9.799386
3217 1 2.0000 9.748500 5.628299 10.413800
3218 1 2.0000 11.373250 8.442449 10.413800
3219 1 2.0000 11.373250 6.566349 13.017250
3220 1 2.0000 9.748500 9.380498 13.017250
3221 2 -2.0000 9.748500 5.628299 12.402836
3222 2 -2.0000 11.373250 8.442449 12.402836
3223 2 -2.0000 11.373250 6.566349 15.006286
3224 2 -2.0000 9.748500 9.380498 15.006286
3225 1 2.0000 9.748500 5.628299 15.620700
3226 1 2.0000 11.373250 8.442449 15.620700
3227 1 2.0000 11.373250 6.566349 18.224150
3228 1 2.0000 9.748500 9.380498 18.224150
3229 2 -2.0000 9.748500 5.628299 17.609736
3230 2 -2.0000 11.373250 8.442449 17.609736
3231 2 -2.0000 11.373250 6.566349 20.213186
3232 2 -2.0000 9.748500 9.380498 20.213186
3233 1 2.0000 9.748500 5.628299 20.827600
3234 1 2.0000 11.373250 8.442449 20.827600
3235 1 2.0000 11.373250 6.566349 23.431050
3236 1 2.0000 9.748500 9.380498 23.431050
3237 2 -2.0000 9.748500 5.628299 22.816636
3238 2 -2.0000 11.373250 8.442449 22.816636
3239 2 -2.0000 11.373250 6.566349 25.420086
3240 2 -2.0000 9.748500 9.380498 25.420086
3241 1 2.0000 9.748500 5.628299 26.034500
3242 1 2.0000 11.373250 8.442449 26.034500
3243 1 2.0000 11.373250 6.566349 28.637950
3244 1 2.0000 9.748500 9.380498 28.637950
3245 2 -2.0000 9.748500 5.628299 28.023536
3246 2 -2.0000 11.373250 8.442449 28.023536
3247 2 -2.0000 11.373250 6.566349 30.626986
3248 2 -2.0000 9.748500 9.380498 30.626986
3249 1 2.0000 9.748500 5.628299 31.241400
3250 1 2.0000 11.373250 8.442449 31.241400
3251 1 2.0000 11.373250 6.566349 33.844850
3252 1 2.0000 9.748500 9.380498 33.844850
3253 2 -2.0000 9.748500 5.628299 33.230436
3254 2 -2.0000 11.373250 8.442449 33.230436
3255 2 -2.0000 11.373250 6.566349 35.833886
3256 2 -2.0000 9.748500 9.380498 35.833886
3257 1 2.0000 9.748500 5.628299 36.448300
3258 1 2.0000 11.373250 8.442449 36.448300
3259 1 2.0000 11.373250 6.566349 39.051750
3260 1 2.0000 9.748500 9.380498 39.051750
3261 2 -2.0000 9.748500 5.628299 38.437336
3262 2 -2.0000 11.373250 8.442449 38.437336
3263 2 -2.0000 11.373250 6.566349 41.040786
3264 2 -2.0000 9.748500 9.380498 41.040786
3265 1 2.0000 9.748500 5.628299 41.655200
3266 1 2.0000 11.373250 8.442449 41.655200
3267 1 2.0000 11.373250 6.566349 44.258650
3268 1 2.0000 9.748500 9.380498 44.258650
3269 2 -2.0000 9.748500 5.628299 43.644236
3270 2 -2.0000 11.373250 8.442449 43.644236
3271 2 -2.0000 11.373250 6.566349 46.247686
3272 2 -2.0000 9.748500 9.380498 46.247686
3273 1 2.0000 9.748500 5.628299 46.862100
3274 1 2.0000 11.373250 8.442449 46.862100
3275 1 2.0000 11.373250 6.566349 49.465550
3276 1 2.0000 9.748500 9.380498 49.465550
3277 2 -2.0000 9.748500 5.628299 48.851136
3278 2 -2.0000 11.373250 8.442449 48.851136
3279 2 -2.0000 11.373250 6.566349 51.454586
3280 2 -2.0000 9.748500 9.380498 51.454586
3281 1 2.0000 9.748500 5.628299 52.069000
3282 1 2.0000 11.373250 8.442449 52.069000
3283 1 2.0000 11.373250 6.566349 54.672450
3284 1 2.0000 9.748500 9.380498 54.672450
3285 2 -2.0000 9.748500 5.628299 54.058036
3286 2 -2.0000 11.373250 8.442449 54.058036
3287 2 -2.0000 11.373250 6.566349 56.661486
3288 2 -2.0000 9.748500 9.380498 56.661486
3289 1 2.0000 9.748500 5.628299 57.275900
3290 1 2.0000 11.373250 8.442449 57.275900
3291 1 2.0000 11.373250 6.566349 59.879350
3292 1 2.0000 9.748500 9.380498 59.879350
3293 2 -2.0000 9.748500 5.628299 59.264936
3294 2 -2.0000 11.373250 8.442449 59.264936
3295 2 -2.0000 11.373250 6.566349 61.868386
3296 2 -2.0000 9.748500 9.380498 61.868386
3297 1 2.0000 9.748500 5.628299 62.482800
3298 1 2.0000 11.373250 8.442449 62.482800
3299 1 2.0000 11.373250 6.566349 65.086250
3300 1 2.0000 9.748500 9.380498 65.086250
3301 2 -2.0000 9.748500 5.628299 64.471836
3302 2 -2.0000 11.373250 8.442449 64.471836
3303 2 -2.0000 11.373250 6.566349 67.075286
3304 2 -2.0000 9.748500 9.380498 67.075286
3305 1 2.0000 9.748500 5.628299 67.689700
3306 1 2.0000 11.373250 8.442449 67.689700
3307 1 2.0000 11.373250 6.566349 70.293150
3308 1 2.0000 9.748500 9.380498 70.293150
3309 2 -2.0000 9.748500 5.628299 69.678736
3310 2 -2.0000 11.373250 8.442449 69.678736
3311 2 -2.0000 11.373250 6.566349 72.282186
3312 2 -2.0000 9.748500 9.380498 72.282186
3313 1 2.0000 9.748500 5.628299 72.896600
3314 1 2.0000 11.373250 8.442449 72.896600
3315 1 2.0000 11.373250 6.566349 75.500050
3316 1 2.0000 9.748500 9.380498 75.500050
3317 2 -2.0000 9.748500 5.628299 74.885636
